V,R,T
1.39296187683284,38805.9701492537,47.9420358512305
1.38318670576735,38430.3112313938,48.323756059292
1.37341153470186,39183.6734693878,48.7089012058984
1.36852394916911,37315.4362416107,48.96761096558
1.34408602150538,36582.1094793057,49.3586624741347
1.32942326490714,36218.3754993342,49.7533815792759
1.30987292277615,35676.3925729443,50.1518649925452
1.30009775171065,35317.4603174603,50.2855465046037
1.28543499511241,34605.2631578947,50.9605284885851
1.27565982404692,34251.968503937,51.2336628445415
1.26099706744868,33725.4901960784,51.2336628445415
1.25610948191593,33203.125,51.924639027275
1.2316715542522,32857.1428571429,52.3449777791548
1.22189638318671,32341.5265200517,52.7697781617698
1.20723362658847,31829.8969072165,53.1991655907995
1.19745845552297,31491.0025706941,53.6332702595823
1.18279569892473,30985.9154929577,53.9253606214712
1.17302052785924,30651.3409961686,54.2196488838394
1.158357771261,30152.6717557252,54.6652954886836
1.1485826001955,29822.3350253807,54.965266649123
1.13391984359726,29822.3350253807,55.2675892478631
1.12414467253177,29003.7831021438,55.7255842511043
1.11436950146628,28679.2452830189,56.1891374939667
1.09970674486804,28356.3362609787,56.5013441994669
1.08993157380254,27875,56.8161482250685
1.08993157380254,27715.3558052434,57.1336029481034
1.07038123167155,27238.8059701492,57.4537632715902
1.06060606060606,27238.8059701492,57.6148756223039
1.04594330400782,26452.4103831891,58.266375849063
1.04105571847507,26140.5672009864,58.4310510162693
1.02639296187683,25985.2216748768,58.9295204960525
1.01661779081134,25521.472392638,58.9295204960525
1.0019550342131,25214.1982864137,59.6048175755693
0.972629521016618,24908.4249084249,59.9471905599017
0.992179863147605,24604.1412911084,60.2928065479081
0.982404692082111,24150.4854368932,60.6417383199789
0.972629521016618,23849.8789346247,61.1715179927255
0.962854349951124,23550.7246376812,61.5290730518238
0.953079178885631,23253.0120481928,61.5290730518238
0.957966764418377,23104.6931407942,62.2550352979636
0.928641251221896,22661.8705035971,62.6236132714411
0.913978494623656,22368.4210526316,63.3724116349599
0.909090909090909,22222.2222222222,63.3724116349599
0.894428152492669,21930.8700834327,63.7528207665828
0.889540566959922,21496.4370546318,64.1373678330539
0.874877810361681,21208.5308056872,64.5261556459022
0.869990224828935,20921.9858156028,64.3312250793084
0.855327468230694,20779.2207792208,65.1175227263859
0.8455522971652,20352.9411764706,65.7190477095628
0.835777126099707,20211.5158636898,65.921881272011
0.855327468230694,19789.2271662763,65.921881272011
0.821114369501466,19649.1228070175,66.7452498484208
0.811339198435973,19369.8949824971,66.5375709409741
0.806451612903226,19230.7692307692,67.3758633943413
0.801564027370479,18953.488372093,67.8027577210084
0.791788856304985,18677.494199536,68.2350064171154
0.786901270772238,18539.976825029,68.6727582504633
0.772238514173998,18265.8959537572,68.8937459633354
0.767350928641251,17993.0795847751,69.3400446377612
0.747800586510264,17857.1428571429,71.6636026284023
0.752688172043011,17721.5189873418,70.0206120942565
0.73802541544477,17316.5137614679,70.4819889757509
0.733137829912023,17048.0549199085,70.7150446001028
0.72336265884653,17048.0549199085,70.4819889757509
0.718475073313783,16780.8219178082,71.4239637416912
0.708699902248289,16514.8063781321,71.9049499840236
0.708699902248289,16250,71.6636026284023
0.694037145650049,16250,72.6395074538555
0.694037145650049,16118.0476730988,72.8879562489819
0.684261974584555,15855.0396375991,73.1382503315342
0.679374389051808,15593.2203389831,73.6444920311915
0.664711632453568,15462.7539503386,73.9005001883455
0.664711632453568,15202.7027027027,74.4184478008788
0.654936461388074,15073.1158605174,74.6804521563322
0.650048875855327,14814.8148148148,74.9445214361577
0.640273704789834,14686.0986547085,75.4789933010542
0.635386119257087,14557.6707726764,75.7494672673212
0.63049853372434,14557.6707726764,76.2970763561622
0.625610948191593,14174.1071428571,76.5742882909103
0.6158357771261,14046.8227424749,76.8538246416935
0.606060606060606,13919.8218262806,77.1357262848303
0.601173020527859,13666.6666666667,77.4200351450491
0.596285434995112,13793.1034482759,77.9960476735016
0.591397849462366,13414.6341463415,76.5742882909103
0.586510263929619,13919.8218262806,78.2878407623469
0.581622678396872,13163.7168141593,78.8792330870697
0.571847507331378,12913.9072847682,79.1789290782372
0.566959921798631,12913.9072847682,79.4813583167709
0.562072336265885,12665.1982378855,78.5822199888415
0.557184750733138,12665.1982378855,80.4055700858972
0.557184750733138,12417.5824175824,80.7194642547653
0.547409579667644,12665.1982378855,81.0363652057797
0.542521994134897,12171.0526315789,81.3563323845161
0.537634408602151,12417.5824175824,81.6794269569886
0.537634408602151,12171.0526315789,82.0057118757993
0.527859237536657,11803.2786885246,82.3352519494706
0.52297165200391,11559.4329334787,82.6681139151407
0.513196480938416,11803.2786885246,83.0043665148215
0.513196480938416,11316.648531012,83.3440805754285
0.503421309872923,11316.648531012,83.6873290928064
0.503421309872923,11074.9185667752,84.0341873199915
0.493646138807429,11074.9185667752,84.3847328599691
0.488758553274682,10834.2361863489,85.0972086302079
0.483870967741935,10714.2857142857,85.4593067195618
0.478983382209189,10594.5945945946,85.8254280615627
0.474095796676442,10954.4468546638,85.8254280615627
0.469208211143695,10475.161987041,86.1956635780321
0.464320625610948,10355.9870550162,86.948856043747
0.459433040078201,10237.0689655172,86.948856043747
0.454545454545455,10118.4068891281,87.3320104655806
0.459433040078201,10000,87.3320104655806
0.449657869012708,9881.84747583244,88.1119549533619
0.449657869012708,9763.94849785408,88.1119549533619
0.444770283479961,9646.30225080386,88.9108154099311
0.439882697947214,9646.30225080386,88.9108154099311
0.434995112414467,8945.68690095847,90.5691047183633
0.434995112414467,9411.76470588235,89.7295296561126
0.425219941348974,9411.76470588235,90.1466437603247
0.420332355816227,9294.87179487179,90.1466437603247
0.420332355816227,9178.22838847385,90.5691047183633
0.41544477028348,9061.83368869936,90.9970503497486
0.410557184750733,8945.68690095847,92.7666247638356
0.410557184750733,8829.78723404255,91.8699733315461
0.405669599217986,8829.78723404255,91.8699733315461
0.400782013685239,8714.13390010627,92.3152535514739
0.400782013685239,8714.13390010627,92.7666247638356
0.391006842619746,8598.72611464968,92.7666247638356
0.391006842619746,8483.56309650053,93.2242537614697
0.386119257086999,8368.64406779661,93.6883140707221
0.386119257086999,8368.64406779661,93.6883140707221
0.381231671554252,8253.96825396825,94.1589863134434
0.376344086021505,8139.53488372093,94.6364585934056
0.371456500488759,8025.34318901795,95.1209269091311
0.371456500488759,8025.34318901795,95.1209269091311
0.366568914956012,7911.39240506329,95.6125955953137
0.361681329423265,7797.68177028451,96.1116777952246
0.361681329423265,7797.68177028451,95.6125955953137
0.361681329423265,7684.21052631579,96.6183959667357
0.356793743890518,7684.21052631579,96.6183959667357
0.351906158357771,7570.97791798107,97.1329824248483
0.347018572825024,7457.98319327731,96.1116777952246
0.347018572825024,7457.98319327731,97.6556799239145
0.337243401759531,7345.22560335782,98.1867422830644
0.337243401759531,7232.70440251572,98.7264350587147
0.337243401759531,7232.70440251572,98.7264350587147
0.332355816226784,7232.70440251572,96.6183959667357
0.332355816226784,7120.41884816754,99.2750362684503
0.327468230694037,7008.36820083682,99.8328371710261
0.32258064516129,7008.36820083682,99.8328371710261
0.32258064516129,6896.55172413793,100.400143107757
0.317693059628543,6896.55172413793,100.400143107757
0.317693059628543,6784.96868475992,100.977274411147
0.312805474095797,6784.96868475992,100.977274411147
0.312805474095797,6673.61835245047,101.564567387254
0.30791788856305,6673.61835245047,101.564567387254
0.30791788856305,6562.5,102.162375379063
0.312805474095797,6451.61290322581,102.162375379063
0.303030303030303,6451.61290322581,102.771069918931
0.303030303030303,6340.95634095634,103.391041979161
0.298142717497556,6340.95634095634,103.391041979161
0.293255131964809,6230.52959501558,103.391041979161
0.288367546432063,6230.52959501558,104.022703330846
0.288367546432063,6120.33195020747,104.666488022317
0.283479960899316,6120.33195020747,101.564567387254
0.283479960899316,6010.36269430052,105.322853989992
0.278592375366569,6010.36269430052,105.322853989992
0.278592375366569,5900.62111801242,105.992284816001
0.273704789833822,5900.62111801242,105.992284816001
0.273704789833822,5900.62111801242,106.675291648809
0.273704789833822,5791.10651499483,106.675291648809
0.268817204301075,5791.10651499483,107.372415305197
0.259042033235582,5681.81818181818,107.372415305197
0.268817204301075,5572.75541795666,107.372415305197
0.263929618768328,5791.10651499483,105.322853989992
0.263929618768328,5572.75541795666,108.811338747998
0.259042033235582,5463.9175257732,108.811338747998
0.254154447702835,5463.9175257732,108.811338747998
0.254154447702835,5463.9175257732,107.372415305197
0.249266862170088,5355.30381050463,109.554390402462
0.254154447702835,5246.91358024691,110.314068465004
0.249266862170088,5246.91358024691,110.314068465004
0.244379276637341,5246.91358024691,110.314068465004
0.244379276637341,5138.74614594039,111.091101597831
0.244379276637341,5138.74614594039,111.091101597831
0.244379276637341,5138.74614594039,111.091101597831
0.239491691104594,5030.80082135524,109.554390402462
0.234604105571848,5030.80082135524,111.886265940996
0.234604105571848,5030.80082135524,112.70038926012
0.234604105571848,4923.07692307692,112.70038926012
0.229716520039101,4923.07692307692,112.70038926012
0.229716520039101,4923.07692307692,113.534355552279
0.229716520039101,4815.5737704918,113.534355552279
0.229716520039101,4815.5737704918,113.534355552279
0.224828934506354,4708.29068577277,114.389110171715
0.224828934506354,4708.29068577277,113.534355552279
0.219941348973607,4708.29068577277,114.389110171715
0.219941348973607,4601.22699386503,114.389110171715
0.219941348973607,4601.22699386503,115.265665546851
0.219941348973607,4494.38202247191,115.265665546851
0.21505376344086,4494.38202247191,116.165107571772
0.21505376344086,4494.38202247191,116.165107571772
0.210166177908113,4494.38202247191,115.265665546851
0.210166177908113,4387.75510204082,117.088602769228
0.210166177908113,4494.38202247191,117.088602769228
0.210166177908113,4281.34556574923,117.088602769228
0.205278592375367,4281.34556574923,116.165107571772
0.205278592375367,4281.34556574923,117.088602769228
0.205278592375367,4281.34556574923,118.037406338813
0.195503421309873,4175.15274949083,119.012871223884
0.20039100684262,4175.15274949083,119.012871223884
0.20039100684262,4175.15274949083,119.012871223884
0.20039100684262,4175.15274949083,119.012871223884
0.195503421309873,4175.15274949083,119.012871223884
0.195503421309873,4175.15274949083,119.012871223884
0.195503421309873,4069.17599186165,120.016458354759
0.190615835777126,3963.41463414634,119.012871223884
0.190615835777126,4281.34556574923,121.049748254758
0.190615835777126,3963.41463414634,120.016458354759
0.190615835777126,4175.15274949083,121.049748254758
0.185728250244379,3963.41463414634,121.049748254758
0.185728250244379,3963.41463414634,122.114454230883
0.185728250244379,3857.86802030457,122.114454230883
0.185728250244379,3857.86802030457,122.114454230883
0.180840664711632,3857.86802030457,122.114454230883
0.180840664711632,3752.5354969574,123.212437413974
0.180840664711632,3857.86802030457,123.212437413974
0.180840664711632,3752.5354969574,123.212437413974
0.180840664711632,3752.5354969574,123.212437413974
0.180840664711632,3752.5354969574,124.345723965988
0.175953079178886,3752.5354969574,124.345723965988
0.175953079178886,3647.41641337386,124.345723965988
0.171065493646139,3647.41641337386,124.345723965988
0.175953079178886,3647.41641337386,124.345723965988
0.171065493646139,3647.41641337386,125.516524837177
0.171065493646139,3542.51012145749,125.516524837177
0.171065493646139,3752.5354969574,125.516524837177
0.166177908113392,3542.51012145749,125.516524837177
0.166177908113392,3437.81597573306,125.516524837177
0.166177908113392,3542.51012145749,126.727258536735
0.166177908113392,3437.81597573306,126.727258536735
0.166177908113392,3437.81597573306,124.345723965988
0.166177908113392,3437.81597573306,126.727258536735
0.161290322580645,3437.81597573306,126.727258536735
0.161290322580645,3333.33333333333,126.727258536735
0.161290322580645,3333.33333333333,127.980577481259
0.161290322580645,3333.33333333333,127.980577481259
0.161290322580645,3333.33333333333,127.980577481259
0.156402737047898,3333.33333333333,127.980577481259
0.156402737047898,3229.06155398587,127.980577481259
0.156402737047898,3333.33333333333,127.980577481259
0.156402737047898,3229.06155398587,127.980577481259
0.156402737047898,3229.06155398587,129.279398611871
0.161290322580645,3229.06155398587,129.279398611871
0.156402737047898,3229.06155398587,130.626939130684
0.151515151515152,3229.06155398587,129.279398611871
0.156402737047898,3229.06155398587,129.279398611871
0.151515151515152,3125,127.980577481259
0.151515151515152,3125,127.980577481259
0.151515151515152,3125,130.626939130684
0.151515151515152,3125,130.626939130684
0.141739980449658,3125,132.0267584106
0.146627565982405,3229.06155398587,132.0267584106
0.146627565982405,3021.14803625378,132.0267584106
0.146627565982405,3021.14803625378,132.0267584106
0.146627565982405,3021.14803625378,132.0267584106
0.141739980449658,3021.14803625378,132.0267584106
0.146627565982405,2917.50503018109,132.0267584106
0.141739980449658,3021.14803625378,133.482807392953
0.141739980449658,3021.14803625378,133.482807392953
0.141739980449658,2917.50503018109,133.482807392953
0.136852394916911,2917.50503018109,133.482807392953
0.141739980449658,2917.50503018109,133.482807392953
0.136852394916911,2917.50503018109,133.482807392953
0.136852394916911,2814.07035175879,134.999487123961
0.136852394916911,2814.07035175879,133.482807392953
0.136852394916911,2814.07035175879,134.999487123961
0.136852394916911,2814.07035175879,134.999487123961
0.131964809384164,2814.07035175879,134.999487123961
0.131964809384164,2814.07035175879,134.999487123961
0.136852394916911,2710.84337349398,134.999487123961
0.131964809384164,2814.07035175879,136.581718519039
0.131964809384164,2814.07035175879,136.581718519039
0.131964809384164,2710.84337349398,136.581718519039
0.131964809384164,2710.84337349398,136.581718519039
0.131964809384164,2814.07035175879,138.235026019492
0.131964809384164,2710.84337349398,136.581718519039
0.127077223851417,2607.82347041123,138.235026019492
0.127077223851417,2607.82347041123,136.581718519039
0.127077223851417,2607.82347041123,138.235026019492
0.131964809384164,2607.82347041123,138.235026019492
0.127077223851417,2607.82347041123,138.235026019492
0.122189638318671,2607.82347041123,138.235026019492
0.127077223851417,2607.82347041123,138.235026019492
0.122189638318671,2607.82347041123,138.235026019492
0.122189638318671,2505.01002004008,139.965638569205
0.122189638318671,2505.01002004008,139.965638569205
0.122189638318671,2607.82347041123,139.965638569205
0.122189638318671,2505.01002004008,139.965638569205
0.122189638318671,2505.01002004008,139.965638569205
0.122189638318671,2505.01002004008,139.965638569205
0.122189638318671,2505.01002004008,141.780612361163
0.117302052785924,2402.4024024024,139.965638569205
0.122189638318671,2402.4024024024,141.780612361163
0.117302052785924,2402.4024024024,141.780612361163
0.117302052785924,2402.4024024024,139.965638569205
0.117302052785924,2402.4024024024,141.780612361163
0.117302052785924,2402.4024024024,136.581718519039
0.117302052785924,2402.4024024024,141.780612361163
0.112414467253177,2402.4024024024,141.780612361163
0.112414467253177,2710.84337349398,141.780612361163
0.112414467253177,2402.4024024024,141.780612361163
0.112414467253177,2300,143.687981187775
0.127077223851417,2402.4024024024,141.780612361163
0.112414467253177,2300,143.687981187775
0.112414467253177,2300,141.780612361163
0.112414467253177,2300,139.965638569205
0.10752688172043,2300,141.780612361163
0.10752688172043,2300,143.687981187775
0.10752688172043,2300,141.780612361163
0.112414467253177,2300,143.687981187775
0.10752688172043,2300,145.696942125358
0.10752688172043,2300,145.696942125358
0.10752688172043,2197.8021978022,145.696942125358
0.10752688172043,2197.8021978022,145.696942125358
0.10752688172043,2197.8021978022,145.696942125358
0.10752688172043,2197.8021978022,145.696942125358
0.10752688172043,2197.8021978022,145.696942125358
0.10752688172043,2197.8021978022,145.696942125358
0.102639296187683,2197.8021978022,145.696942125358
0.102639296187683,2197.8021978022,145.696942125358
0.102639296187683,2197.8021978022,147.818086914377
0.102639296187683,2095.80838323353,147.818086914377
0.102639296187683,2095.80838323353,147.818086914377
0.102639296187683,2095.80838323353,147.818086914377
0.102639296187683,2095.80838323353,147.818086914377
0.0977517106549365,2095.80838323353,147.818086914377
0.102639296187683,2095.80838323353,147.818086914377
0.102639296187683,2095.80838323353,147.818086914377
0.0977517106549365,2197.8021978022,147.818086914377
0.102639296187683,2095.80838323353,150.06369309812
0.0977517106549365,1994.01794616152,147.818086914377
0.0977517106549365,2095.80838323353,147.818086914377
0.0977517106549365,1994.01794616152,150.06369309812
0.0977517106549365,1994.01794616152,150.06369309812
0.0977517106549365,1994.01794616152,150.06369309812
0.0977517106549365,1994.01794616152,150.06369309812
0.0977517106549365,1892.43027888446,150.06369309812
0.0977517106549365,1994.01794616152,150.06369309812
0.0977517106549365,2095.80838323353,152.448094266954
0.0928641251221896,1994.01794616152,152.448094266954
0.0977517106549365,1892.43027888446,152.448094266954
0.0928641251221896,2095.80838323353,152.448094266954
0.0928641251221896,1892.43027888446,150.06369309812
0.0928641251221896,1892.43027888446,152.448094266954
0.0928641251221896,1892.43027888446,152.448094266954
0.0928641251221896,1892.43027888446,152.448094266954
0.0928641251221896,1892.43027888446,152.448094266954
0.0928641251221896,1994.01794616152,152.448094266954
0.0879765395894428,1892.43027888446,152.448094266954
0.0928641251221896,1892.43027888446,154.9881564242
0.0879765395894428,1588.8778550149,150.06369309812
0.0879765395894428,1892.43027888446,152.448094266954
0.0879765395894428,1791.0447761194,150.06369309812
0.0928641251221896,1791.0447761194,154.9881564242
0.0928641251221896,1791.0447761194,154.9881564242
0.0928641251221896,1892.43027888446,152.448094266954
0.0879765395894428,1791.0447761194,154.9881564242
0.0879765395894428,1791.0447761194,154.9881564242
0.0879765395894428,1892.43027888446,154.9881564242
0.0879765395894428,1791.0447761194,154.9881564242
0.0928641251221896,1791.0447761194,154.9881564242
0.0879765395894428,1791.0447761194,154.9881564242
0.0879765395894428,1791.0447761194,154.9881564242
0.0879765395894428,2095.80838323353,154.9881564242
0.0879765395894428,1791.0447761194,154.9881564242
0.083088954056696,1689.86083499006,154.9881564242
0.0879765395894428,1791.0447761194,154.9881564242
0.083088954056696,1791.0447761194,154.9881564242
0.083088954056696,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.0879765395894428,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.0782013685239492,1689.86083499006,147.818086914377
0.0782013685239492,1689.86083499006,157.703898819922
0.0782013685239492,1689.86083499006,157.703898819922
0.0782013685239492,1689.86083499006,157.703898819922
0.083088954056696,1689.86083499006,157.703898819922
0.0782013685239492,1689.86083499006,157.703898819922
0.083088954056696,1588.8778550149,160.619314671569
0.0782013685239492,1689.86083499006,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0733137829912024,1588.8778550149,160.619314671569
0.0733137829912024,1588.8778550149,160.619314671569
0.0782013685239492,1488.09523809524,160.619314671569
0.0733137829912024,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,160.619314671569
0.0782013685239492,1588.8778550149,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0782013685239492,1488.09523809524,160.619314671569
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1588.8778550149,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,160.619314671569
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,160.619314671569
0.0733137829912024,1994.01794616152,160.619314671569
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0684261974584555,1488.09523809524,163.763473483868
0.0684261974584555,1287.12871287129,163.763473483868
0.0733137829912024,1488.09523809524,167.172028172055
0.0684261974584555,1488.09523809524,163.763473483868
0.0733137829912024,1488.09523809524,163.763473483868
0.0684261974584555,1488.09523809524,167.172028172055
0.0684261974584555,1488.09523809524,163.763473483868
0.0684261974584555,1387.51238850347,167.172028172055
0.0684261974584555,1387.51238850347,167.172028172055
0.0684261974584555,1488.09523809524,167.172028172055
0.0733137829912024,1488.09523809524,167.172028172055
0.0635386119257087,1387.51238850347,167.172028172055
0.0684261974584555,1387.51238850347,167.172028172055
0.0684261974584555,1387.51238850347,167.172028172055
0.0733137829912024,1387.51238850347,167.172028172055
0.0684261974584555,1488.09523809524,167.172028172055
0.0684261974584555,1387.51238850347,167.172028172055
0.0684261974584555,1387.51238850347,167.172028172055
0.0635386119257087,1387.51238850347,167.172028172055
0.0684261974584555,1287.12871287129,163.763473483868
0.0684261974584555,1387.51238850347,167.172028172055
0.0635386119257087,1387.51238850347,167.172028172055
0.0635386119257087,1387.51238850347,167.172028172055
0.0684261974584555,1387.51238850347,167.172028172055
0.0684261974584555,1387.51238850347,163.763473483868
0.0684261974584555,1287.12871287129,167.172028172055
0.0684261974584555,1287.12871287129,167.172028172055
0.0635386119257087,1387.51238850347,167.172028172055
0.0684261974584555,1287.12871287129,170.889317479492
0.0684261974584555,1287.12871287129,167.172028172055
0.0635386119257087,1287.12871287129,167.172028172055
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1086.95652173913,167.172028172055
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,167.172028172055
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,167.172028172055
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1387.51238850347,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0586510263929619,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0635386119257087,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,184.540907353204
0.0586510263929619,1186.94362017804,170.889317479492
0.0635386119257087,1287.12871287129,170.889317479492
0.0586510263929619,1186.94362017804,170.889317479492
0.0586510263929619,1186.94362017804,170.889317479492
0.0586510263929619,1287.12871287129,174.971366718408
0.0586510263929619,1287.12871287129,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0684261974584555,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1287.12871287129,179.490284818455
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1287.12871287129,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,179.490284818455
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0586510263929619,1488.09523809524,174.971366718408
0.0586510263929619,1186.94362017804,174.971366718408
0.0537634408602151,1387.51238850347,174.971366718408
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,174.971366718408
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,987.166831194472,179.490284818455
0.0586510263929619,1086.95652173913,179.490284818455
0.0635386119257087,1086.95652173913,174.971366718408
0.0537634408602151,1186.94362017804,174.971366718408
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,174.971366718408
0.0537634408602151,987.166831194472,170.889317479492
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,190.251200252017
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0684261974584555,1086.95652173913,179.490284818455
0.0488758553274682,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0537634408602151,1086.95652173913,179.490284818455
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,987.166831194472,179.490284818455
0.0537634408602151,1086.95652173913,190.251200252017
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,1086.95652173913,174.971366718408
0.0488758553274682,987.166831194472,179.490284818455
0.0488758553274682,1086.95652173913,184.540907353204
0.0488758553274682,1086.95652173913,179.490284818455
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0537634408602151,1086.95652173913,179.490284818455
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,170.889317479492
0.0488758553274682,1086.95652173913,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0537634408602151,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,174.971366718408
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,179.490284818455
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,1086.95652173913,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0537634408602151,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,190.251200252017
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,190.251200252017
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0439882697947214,1287.12871287129,179.490284818455
0.0439882697947214,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
0.0439882697947214,987.166831194472,190.251200252017
0.0488758553274682,987.166831194472,184.540907353204
0.0488758553274682,987.166831194472,190.251200252017
0.0488758553274682,987.166831194472,190.251200252017
0.0439882697947214,987.166831194472,196.799268491019
0.0439882697947214,887.573964497041,184.540907353204
0.0439882697947214,987.166831194472,190.251200252017
0.0488758553274682,887.573964497041,184.540907353204
0.0439882697947214,987.166831194472,184.540907353204
