Reference,Measured,Disturb,Error,Control_Effort,Constrained_Control_Effort
25,33.17561709513,100,-8.17561709513001,-507.285245076035,0
25,32.8887251655813,100,-7.88872516558126,-508.020116806086,0
25,32.7933448801653,100,-7.79334488016531,-511.579212019976,0
25,32.6029537536823,100,-7.6029537536823,-511.259510262369,0
25,32.5079409016408,100,-7.50794090164078,-513.765811453583,0
25,32.2236212404273,100,-7.22362124042735,-511.437420496538,0
25,32.2236212404273,100,-7.22362124042735,-516.688490855482,0
25,31.846169104864,100,-6.84616910486398,-511.421504512502,0
25,31.6581287663651,100,-6.65812876636511,-513.654595353614,0
25,31.5642766813827,100,-6.56427668138269,-515.846049266081,0
25,31.2833814324219,100,-6.28338143242189,-513.261125614164,0
25,31.1899668985839,100,-6.18996689858386,-516.265109726539,0
25,31.0966594246686,100,-6.09665942466864,-517.365325394838,0
25,30.8173701666711,100,-5.81737016667108,-514.651738362929,0
25,30.5390115314222,100,-5.5390115314222,-513.723795415068,0
25,30.5390115314222,100,-5.5390115314222,-518.353718944697,0
25,30.3539441102544,100,-5.35394411025442,-516.437018558093,0
25,30.261559226844,100,-5.26155922684404,-518.193848177178,0
25,30.3539441102544,100,-5.35394411025442,-522.750042716241,0
25,29.8929913211059,100,-4.89299132110591,-514.238135206202,0
25,29.4344024320215,100,-4.4344024320215,-511.154019460006,0
25,29.7092781391852,100,-4.70927813918519,-522.807181873852,0
25,29.6175612168418,100,-4.61756121684181,-519.763273427629,0
25,29.5259362650363,100,-4.52593626503625,-520.35658903663,0
25,29.3429588697191,100,-4.3429588697191,-519.060943604915,0
25,29.2516047336714,100,-4.2516047336714,-520.480836415024,0
25,29.0691613803298,100,-4.06916138032983,-519.101897835446,0
25,29.0691613803298,100,-4.06916138032983,-522.282718495638,0
25,28.8870656869615,100,-3.88706568696148,-519.936493190591,0
25,28.7961461387569,100,-3.79614613875691,-521.204441206436,0
25,28.7053110234726,100,-3.70531102347263,-521.532038057287,0
25,28.5238908132512,100,-3.52389081325123,-519.986615276785,0
25,28.5238908132512,100,-3.52389081325123,-522.975447650083,0
25,28.4333040871941,100,-3.43330408719413,-522.308147824673,0
25,28.3427985317291,100,-3.3427985317291,-522.518170153186,0
25,28.2523733391851,100,-3.25237333918511,-522.698846303352,0
25,28.0717608275179,100,-3.07176082751795,-521.014768271287,0
25,28.0717608275179,100,-3.07176082751795,-523.844813663799,0
25,27.8914601515942,100,-2.89146015159417,-521.202620195854,0
25,27.8914601515942,100,-2.89146015159417,-523.969447005623,0
25,27.7114649580022,100,-2.71146495800224,-521.273364786452,0
25,27.6215799442118,100,-2.62157994421182,-522.149476427967,0
25,27.6215799442118,100,-2.62157994421182,-523.922186547275,0
25,27.4420311613962,100,-2.44203116139619,-521.145221278095,0
25,27.4420311613962,100,-2.44203116139619,-523.754719493383,0
25,27.3523658320735,100,-2.35236583207353,-522.745534850954,0
25,27.3523658320735,100,-2.35236583207353,-524.426310088205,0
25,27.173249416871,100,-2.17324941687099,-521.568398256445,0
25,27.173249416871,100,-2.17324941687099,-524.083978880761,0
25,26.9050988384008,100,-1.90509883840082,-519.356000257491,0
25,27.3523658320735,100,-2.35236583207353,-531.766967859671,0
25,26.9050988384008,100,-1.90509883840082,-518.983990995624,0
25,26.9050988384008,100,-1.90509883840082,-524.091693878484,0
25,26.8158519912741,100,-1.81585199127414,-522.912040933042,0
25,26.7266722132947,100,-1.72667221329471,-522.596471249152,0
25,26.6375587458439,100,-1.63755874584388,-522.251852595211,0
25,26.7266722132947,100,-1.72667221329471,-525.500814023167,0
25,26.5485108326508,100,-1.54851083265078,-521.562622013331,0
25,26.4595277197539,100,-1.45952771975391,-522.051082801751,0
25,26.3706086554637,100,-1.37060865546368,-521.619402196736,0
25,26.3706086554637,100,-1.37060865546368,-522.965462391459,0
25,26.2817528903249,100,-1.28175289032492,-521.615598052126,0
25,26.1929596770792,100,-1.19295967707916,-521.125944664291,0
25,26.1929596770792,100,-1.19295967707916,-522.411530022442,0
25,26.1042282706275,100,-1.10422827062752,-521.004977983618,0
25,25.9269479082893,100,-0.926947908289264,-518.655667437466,0
25,26.1042282706275,100,-1.10422827062752,-524.342154397823,0
25,26.0155579279942,100,-1.01555792799417,-521.134463231105,0
25,25.9269479082893,100,-0.926947908289264,-520.557948899437,0
25,25.9269479082893,100,-0.926947908289264,-521.753031732582,0
25,25.5730963119277,100,-0.573096311927713,-514.867031909327,0
25,25.8383974726723,100,-0.838397472672341,-523.991036912059,0
25,25.8383974726723,100,-0.838397472672341,-521.617491128837,0
25,25.7499058843163,100,-0.74990588431632,-520.097627989822,0
25,25.6614724083711,100,-0.661472408371083,-519.434365157268,0
25,25.6614724083711,100,-0.661472408371083,-520.539190719511,0
25,25.5730963119277,100,-0.573096311927713,-518.962700894619,0
25,25.5730963119277,100,-0.573096311927713,-520.037493963029,0
25,25.5730963119277,100,-0.573096311927713,-520.228526067005,0
25,25.4847768639825,100,-0.484776863982461,-518.623729396094,0
25,25.4847768639825,100,-0.484776863982461,-519.66851616354,0
25,25.3965133354016,100,-0.396513335401607,-518.035416703724,0
25,25.3083049988855,100,-0.30830499888549,-517.256653592172,0
25,25.3965133354016,100,-0.396513335401607,-520.035074799456,0
